"year","state_id","state","cve_cie","morbilidad"
2013,1,"Aguascalientes","Z00-Z99",9532
2013,2,"Baja California","A00-B99",3936
2013,2,"Baja California","C00-D48",1832
2013,2,"Baja California","D50-D89",976
2013,2,"Baja California","E00-E90",6881
2013,2,"Baja California","F00-F99",2812
2013,2,"Baja California","G00-G99",2609
2013,2,"Baja California","H00-H59",4176
2013,2,"Baja California","I00-I99",4805
2013,2,"Baja California","J00-J99",30149
2013,2,"Baja California","K00-K93",20995
2013,2,"Baja California","L00-L99",4889
2013,2,"Baja California","M00-M99",7518
2013,2,"Baja California","N00-N99",12351
2013,2,"Baja California","O00-O99",14227
2013,2,"Baja California","P00-P96",412
2013,2,"Baja California","Q00-Q99",305
2013,2,"Baja California","R00-R99",13970
2013,2,"Baja California","S00-T99",23826
2013,2,"Baja California","Z00-Z99",56839
2013,3,"Baja California Sur","A00-B99",1693
2013,3,"Baja California Sur","C00-D48",376
2013,3,"Baja California Sur","D50-D89",213
2013,3,"Baja California Sur","E00-E90",2068
2013,3,"Baja California Sur","F00-F99",1226
2013,3,"Baja California Sur","G00-G99",1464
2013,3,"Baja California Sur","H00-H59",3055
2013,3,"Baja California Sur","I00-I99",799
2013,3,"Baja California Sur","J00-J99",14306
2013,3,"Baja California Sur","K00-K93",7967
2013,3,"Baja California Sur","L00-L99",2068
2013,3,"Baja California Sur","M00-M99",3862
2013,3,"Baja California Sur","N00-N99",4799
2013,3,"Baja California Sur","O00-O99",2635
2013,3,"Baja California Sur","P00-P96",208
2013,3,"Baja California Sur","Q00-Q99",76
2013,3,"Baja California Sur","R00-R99",5843
2013,3,"Baja California Sur","S00-T99",8606
2013,3,"Baja California Sur","Z00-Z99",12746
2013,4,"Campeche","A00-B99",2713
2013,4,"Campeche","C00-D48",450
2013,4,"Campeche","D50-D89",289
2013,4,"Campeche","E00-E90",2889
2013,4,"Campeche","F00-F99",1465
2013,4,"Campeche","G00-G99",920
2013,4,"Campeche","H00-H59",1982
2013,4,"Campeche","I00-I99",852
2013,4,"Campeche","J00-J99",14921
2013,4,"Campeche","K00-K93",8851
2013,4,"Campeche","L00-L99",2181
2013,4,"Campeche","M00-M99",2507
2013,4,"Campeche","N00-N99",5772
2013,4,"Campeche","O00-O99",15154
2013,4,"Campeche","P00-P96",201
2013,4,"Campeche","Q00-Q99",34
2013,4,"Campeche","R00-R99",5926
2013,4,"Campeche","S00-T99",13026
2013,4,"Campeche","Z00-Z99",7233
2013,5,"Coahuila de Zaragoza","A00-B99",1947
2013,5,"Coahuila de Zaragoza","C00-D48",1324
2013,5,"Coahuila de Zaragoza","D50-D89",579
2013,5,"Coahuila de Zaragoza","E00-E90",4839
2013,5,"Coahuila de Zaragoza","F00-F99",1559
2013,5,"Coahuila de Zaragoza","G00-G99",1112
2013,5,"Coahuila de Zaragoza","H00-H59",2486
2013,5,"Coahuila de Zaragoza","I00-I99",1634
2013,5,"Coahuila de Zaragoza","J00-J99",14524
2013,5,"Coahuila de Zaragoza","K00-K93",7753
2013,5,"Coahuila de Zaragoza","L00-L99",1823
2013,5,"Coahuila de Zaragoza","M00-M99",2499
2013,5,"Coahuila de Zaragoza","N00-N99",7479
2013,5,"Coahuila de Zaragoza","O00-O99",28163
2013,5,"Coahuila de Zaragoza","P00-P96",583
2013,5,"Coahuila de Zaragoza","Q00-Q99",340
2013,5,"Coahuila de Zaragoza","R00-R99",5174
2013,5,"Coahuila de Zaragoza","S00-T99",16861
2013,5,"Coahuila de Zaragoza","Z00-Z99",10956
2013,6,"Colima","A00-B99",979
2013,6,"Colima","C00-D48",301
2013,6,"Colima","D50-D89",192
2013,6,"Colima","E00-E90",2527
2013,6,"Colima","F00-F99",821
2013,6,"Colima","G00-G99",713
2013,6,"Colima","H00-H59",1349
2013,6,"Colima","I00-I99",606
2013,6,"Colima","J00-J99",7235
2013,6,"Colima","K00-K93",5462
2013,6,"Colima","L00-L99",1303
2013,6,"Colima","M00-M99",1728
2013,6,"Colima","N00-N99",2973
2013,6,"Colima","O00-O99",1797
2013,6,"Colima","P00-P96",190
2013,6,"Colima","Q00-Q99",70
2013,6,"Colima","R00-R99",4082
2013,6,"Colima","S00-T99",11396
2013,6,"Colima","Z00-Z99",4963
2013,7,"Chiapas","A00-B99",11229
2013,7,"Chiapas","C00-D48",2797
2013,7,"Chiapas","D50-D89",1619
2013,7,"Chiapas","E00-E90",10448
2013,7,"Chiapas","F00-F99",3099
2013,7,"Chiapas","G00-G99",2766
2013,7,"Chiapas","H00-H59",4160
2013,7,"Chiapas","I00-I99",3158
2013,7,"Chiapas","J00-J99",38773
2013,7,"Chiapas","K00-K93",29688
2013,7,"Chiapas","L00-L99",5291
2013,7,"Chiapas","M00-M99",6600
2013,7,"Chiapas","N00-N99",18985
2013,7,"Chiapas","O00-O99",40220
2013,7,"Chiapas","P00-P96",1269
2013,7,"Chiapas","Q00-Q99",440
2013,7,"Chiapas","R00-R99",12899
2013,7,"Chiapas","S00-T99",28629
2013,7,"Chiapas","Z00-Z99",67043
2013,8,"Chihuahua","A00-B99",1495
2013,8,"Chihuahua","C00-D48",675
2013,8,"Chihuahua","D50-D89",244
2013,8,"Chihuahua","E00-E90",1390
2013,8,"Chihuahua","F00-F99",631
2013,8,"Chihuahua","G00-G99",1022
2013,8,"Chihuahua","H00-H59",1259
2013,8,"Chihuahua","I00-I99",1247
2013,8,"Chihuahua","J00-J99",6793
2013,8,"Chihuahua","K00-K93",4803
2013,8,"Chihuahua","L00-L99",1252
2013,8,"Chihuahua","M00-M99",2581
2013,8,"Chihuahua","N00-N99",3949
2013,8,"Chihuahua","O00-O99",14019
2013,8,"Chihuahua","P00-P96",102
2013,8,"Chihuahua","Q00-Q99",49
2013,8,"Chihuahua","R00-R99",2071
2013,8,"Chihuahua","S00-T99",8995
2013,8,"Chihuahua","Z00-Z99",16706
2013,9,"Ciudad de México","A00-B99",11104
2013,9,"Ciudad de México","C00-D48",4592
2013,9,"Ciudad de México","D50-D89",1992
2013,9,"Ciudad de México","E00-E90",24656
2013,9,"Ciudad de México","F00-F99",12972
2013,9,"Ciudad de México","G00-G99",8971
2013,9,"Ciudad de México","H00-H59",12027
2013,9,"Ciudad de México","I00-I99",13167
2013,9,"Ciudad de México","J00-J99",97447
2013,9,"Ciudad de México","K00-K93",58843
2013,9,"Ciudad de México","L00-L99",13146
2013,9,"Ciudad de México","M00-M99",28060
2013,9,"Ciudad de México","N00-N99",51630
2013,9,"Ciudad de México","O00-O99",131013
2013,9,"Ciudad de México","P00-P96",2225
2013,9,"Ciudad de México","Q00-Q99",1067
2013,9,"Ciudad de México","R00-R99",33099
2013,9,"Ciudad de México","S00-T99",181554
2013,9,"Ciudad de México","Z00-Z99",72473
2013,10,"Durango","A00-B99",2502
2013,10,"Durango","C00-D48",408
2013,10,"Durango","D50-D89",436
2013,10,"Durango","E00-E90",3950
2013,10,"Durango","F00-F99",2542
2013,10,"Durango","G00-G99",3785
2013,10,"Durango","H00-H59",3787
2013,10,"Durango","I00-I99",1907
2013,10,"Durango","J00-J99",33535
2013,10,"Durango","K00-K93",14685
2013,10,"Durango","L00-L99",3193
2013,10,"Durango","M00-M99",5905
2013,10,"Durango","N00-N99",9178
2013,10,"Durango","O00-O99",21330
2013,10,"Durango","P00-P96",222
2013,10,"Durango","Q00-Q99",106
2013,10,"Durango","R00-R99",516
2013,10,"Durango","S00-T99",21875
2013,10,"Durango","Z00-Z99",28730
2013,11,"Guanajuato","A00-B99",8143
2013,11,"Guanajuato","C00-D48",3799
2013,11,"Guanajuato","D50-D89",2253
2013,11,"Guanajuato","E00-E90",20202
2013,11,"Guanajuato","F00-F99",9443
2013,11,"Guanajuato","G00-G99",7320
2013,11,"Guanajuato","H00-H59",9669
2013,11,"Guanajuato","I00-I99",7486
2013,11,"Guanajuato","J00-J99",115890
2013,11,"Guanajuato","K00-K93",55116
2013,11,"Guanajuato","L00-L99",11535
2013,11,"Guanajuato","M00-M99",18471
2013,11,"Guanajuato","N00-N99",38743
2013,11,"Guanajuato","O00-O99",48894
2013,11,"Guanajuato","P00-P96",2496
2013,11,"Guanajuato","Q00-Q99",558
2013,11,"Guanajuato","R00-R99",32205
2013,11,"Guanajuato","S00-T99",161254
2013,11,"Guanajuato","Z00-Z99",108302
2013,12,"Guerrero","A00-B99",4932
2013,12,"Guerrero","C00-D48",1318
2013,12,"Guerrero","D50-D89",1548
2013,12,"Guerrero","E00-E90",8418
2013,12,"Guerrero","F00-F99",2151
2013,12,"Guerrero","G00-G99",1983
2013,12,"Guerrero","H00-H59",2710
2013,12,"Guerrero","I00-I99",2981
2013,12,"Guerrero","J00-J99",23707
2013,12,"Guerrero","K00-K93",16867
2013,12,"Guerrero","L00-L99",2996
2013,12,"Guerrero","M00-M99",4052
2013,12,"Guerrero","N00-N99",11112
2013,12,"Guerrero","O00-O99",26195
2013,12,"Guerrero","P00-P96",964
2013,12,"Guerrero","Q00-Q99",261
2013,12,"Guerrero","R00-R99",12806
2013,12,"Guerrero","S00-T99",35819
2013,12,"Guerrero","Z00-Z99",35965
2013,13,"Hidalgo","A00-B99",2317
2013,13,"Hidalgo","C00-D48",1650
2013,13,"Hidalgo","D50-D89",1103
2013,13,"Hidalgo","E00-E90",7031
2013,13,"Hidalgo","F00-F99",1885
2013,13,"Hidalgo","G00-G99",2235
2013,13,"Hidalgo","H00-H59",1638
2013,13,"Hidalgo","I00-I99",3100
2013,13,"Hidalgo","J00-J99",18716
2013,13,"Hidalgo","K00-K93",16285
2013,13,"Hidalgo","L00-L99",1838
2013,13,"Hidalgo","M00-M99",4755
2013,13,"Hidalgo","N00-N99",9252
2013,13,"Hidalgo","O00-O99",21712
2013,13,"Hidalgo","P00-P96",600
2013,13,"Hidalgo","Q00-Q99",213
2013,13,"Hidalgo","R00-R99",8981
2013,13,"Hidalgo","S00-T99",32365
2013,13,"Hidalgo","Z00-Z99",44376
2013,14,"Jalisco","A00-B99",9270
2013,14,"Jalisco","C00-D48",2365
2013,14,"Jalisco","D50-D89",1707
2013,14,"Jalisco","E00-E90",11047
2013,14,"Jalisco","F00-F99",10968
2013,14,"Jalisco","G00-G99",6206
2013,14,"Jalisco","H00-H59",10829
2013,14,"Jalisco","I00-I99",7541
2013,14,"Jalisco","J00-J99",90088
2013,14,"Jalisco","K00-K93",45449
2013,14,"Jalisco","L00-L99",9060
2013,14,"Jalisco","M00-M99",17400
2013,14,"Jalisco","N00-N99",30893
2013,14,"Jalisco","O00-O99",80901
2013,14,"Jalisco","P00-P96",1745
2013,14,"Jalisco","Q00-Q99",611
2013,14,"Jalisco","R00-R99",65077
2013,14,"Jalisco","S00-T99",85169
2013,14,"Jalisco","Z00-Z99",117924
2013,15,"Estado de México","A00-B99",14170
2013,15,"Estado de México","C00-D48",5738
2013,15,"Estado de México","D50-D89",3163
2013,15,"Estado de México","E00-E90",33990
2013,15,"Estado de México","F00-F99",11840
2013,15,"Estado de México","G00-G99",12678
2013,15,"Estado de México","H00-H59",12596
2013,15,"Estado de México","I00-I99",12728
2013,15,"Estado de México","J00-J99",154941
2013,15,"Estado de México","K00-K93",84923
2013,15,"Estado de México","L00-L99",16074
2013,15,"Estado de México","M00-M99",28024
2013,15,"Estado de México","N00-N99",69487
2013,15,"Estado de México","O00-O99",161044
2013,15,"Estado de México","P00-P96",5707
2013,15,"Estado de México","Q00-Q99",1289
2013,15,"Estado de México","R00-R99",46531
2013,15,"Estado de México","S00-T99",162381
2013,15,"Estado de México","Z00-Z99",248595
2013,16,"Michoacán de Ocampo","A00-B99",5631
2013,16,"Michoacán de Ocampo","C00-D48",2501
2013,16,"Michoacán de Ocampo","D50-D89",1378
2013,16,"Michoacán de Ocampo","E00-E90",11368
2013,16,"Michoacán de Ocampo","F00-F99",4746
2013,16,"Michoacán de Ocampo","G00-G99",4857
2013,16,"Michoacán de Ocampo","H00-H59",3971
2013,16,"Michoacán de Ocampo","I00-I99",4165
2013,16,"Michoacán de Ocampo","J00-J99",38417
2013,16,"Michoacán de Ocampo","K00-K93",28738
2013,16,"Michoacán de Ocampo","L00-L99",5226
2013,16,"Michoacán de Ocampo","M00-M99",7931
2013,16,"Michoacán de Ocampo","N00-N99",17073
2013,16,"Michoacán de Ocampo","O00-O99",33205
2013,16,"Michoacán de Ocampo","P00-P96",965
2013,16,"Michoacán de Ocampo","Q00-Q99",765
2013,16,"Michoacán de Ocampo","R00-R99",16110
2013,16,"Michoacán de Ocampo","S00-T99",60368
2013,16,"Michoacán de Ocampo","Z00-Z99",45109
2013,17,"Morelos","A00-B99",3629
2013,17,"Morelos","C00-D48",1267
2013,17,"Morelos","D50-D89",1112
2013,17,"Morelos","E00-E90",7874
2013,17,"Morelos","F00-F99",2234
2013,17,"Morelos","G00-G99",2829
2013,17,"Morelos","H00-H59",5119
2013,17,"Morelos","I00-I99",2616
2013,17,"Morelos","J00-J99",43317
2013,17,"Morelos","K00-K93",18020
2013,17,"Morelos","L00-L99",4638
2013,17,"Morelos","M00-M99",4902
2013,17,"Morelos","N00-N99",15013
2013,17,"Morelos","O00-O99",16108
2013,17,"Morelos","P00-P96",750
2013,17,"Morelos","Q00-Q99",535
2013,17,"Morelos","R00-R99",16681
2013,17,"Morelos","S00-T99",46615
2013,17,"Morelos","Z00-Z99",33105
2013,18,"Nayarit","A00-B99",2556
2013,18,"Nayarit","C00-D48",534
2013,18,"Nayarit","D50-D89",419
2013,18,"Nayarit","E00-E90",2929
2013,18,"Nayarit","F00-F99",1244
2013,18,"Nayarit","G00-G99",1303
2013,18,"Nayarit","H00-H59",2282
2013,18,"Nayarit","I00-I99",1561
2013,18,"Nayarit","J00-J99",13439
2013,18,"Nayarit","K00-K93",7702
2013,18,"Nayarit","L00-L99",2119
2013,18,"Nayarit","M00-M99",2764
2013,18,"Nayarit","N00-N99",5156
2013,18,"Nayarit","O00-O99",3962
2013,18,"Nayarit","P00-P96",223
2013,18,"Nayarit","Q00-Q99",92
2013,18,"Nayarit","R00-R99",7119
2013,18,"Nayarit","S00-T99",19497
2013,18,"Nayarit","Z00-Z99",8200
2013,19,"Nuevo León","A00-B99",4724
2013,19,"Nuevo León","C00-D48",674
2013,19,"Nuevo León","D50-D89",459
2013,19,"Nuevo León","E00-E90",4206
2013,19,"Nuevo León","F00-F99",2460
2013,19,"Nuevo León","G00-G99",2571
2013,19,"Nuevo León","H00-H59",6115
2013,19,"Nuevo León","I00-I99",1739
2013,19,"Nuevo León","J00-J99",28237
2013,19,"Nuevo León","K00-K93",15936
2013,19,"Nuevo León","L00-L99",4778
2013,19,"Nuevo León","M00-M99",8385
2013,19,"Nuevo León","N00-N99",9784
2013,19,"Nuevo León","O00-O99",31355
2013,19,"Nuevo León","P00-P96",347
2013,19,"Nuevo León","Q00-Q99",272
2013,19,"Nuevo León","R00-R99",15963
2013,19,"Nuevo León","S00-T99",32170
2013,19,"Nuevo León","Z00-Z99",36636
2013,20,"Oaxaca","A00-B99",5495
2013,20,"Oaxaca","C00-D48",2003
2013,20,"Oaxaca","D50-D89",1583
2013,20,"Oaxaca","E00-E90",9396
2013,20,"Oaxaca","F00-F99",2347
2013,20,"Oaxaca","G00-G99",3059
2013,20,"Oaxaca","H00-H59",4266
2013,20,"Oaxaca","I00-I99",3891
2013,20,"Oaxaca","J00-J99",31564
2013,20,"Oaxaca","K00-K93",17971
2013,20,"Oaxaca","L00-L99",4178
2013,20,"Oaxaca","M00-M99",5862
2013,20,"Oaxaca","N00-N99",14911
2013,20,"Oaxaca","O00-O99",32584
2013,20,"Oaxaca","P00-P96",1594
2013,20,"Oaxaca","Q00-Q99",464
2013,20,"Oaxaca","R00-R99",12496
2013,20,"Oaxaca","S00-T99",31268
2013,20,"Oaxaca","Z00-Z99",58441
2013,21,"Puebla","A00-B99",8776
2013,21,"Puebla","C00-D48",2960
2013,21,"Puebla","D50-D89",1900
2013,21,"Puebla","E00-E90",11701
2013,21,"Puebla","F00-F99",3570
2013,21,"Puebla","G00-G99",3391
2013,21,"Puebla","H00-H59",5193
2013,21,"Puebla","I00-I99",5764
2013,21,"Puebla","J00-J99",54404
2013,21,"Puebla","K00-K93",26594
2013,21,"Puebla","L00-L99",6002
2013,21,"Puebla","M00-M99",8111
2013,21,"Puebla","N00-N99",18864
2013,21,"Puebla","O00-O99",50568
2013,21,"Puebla","P00-P96",1083
2013,21,"Puebla","Q00-Q99",398
2013,21,"Puebla","R00-R99",14938
2013,21,"Puebla","S00-T99",48720
2013,21,"Puebla","Z00-Z99",65968
2013,22,"Querétaro","A00-B99",17
2013,22,"Querétaro","C00-D48",17
2013,22,"Querétaro","D50-D89",6
2013,22,"Querétaro","E00-E90",61
2013,22,"Querétaro","F00-F99",33
2013,22,"Querétaro","G00-G99",27
2013,22,"Querétaro","H00-H59",18
2013,22,"Querétaro","I00-I99",34
2013,22,"Querétaro","J00-J99",281
2013,22,"Querétaro","K00-K93",159
2013,22,"Querétaro","L00-L99",19
2013,22,"Querétaro","M00-M99",36
2013,22,"Querétaro","N00-N99",91
2013,22,"Querétaro","O00-O99",584
2013,22,"Querétaro","P00-P96",10
2013,22,"Querétaro","Q00-Q99",2
2013,22,"Querétaro","R00-R99",114
2013,22,"Querétaro","S00-T99",191
2013,22,"Querétaro","Z00-Z99",452
2013,23,"Quintana Roo","A00-B99",39
2013,23,"Quintana Roo","C00-D48",3
2013,23,"Quintana Roo","D50-D89",4
2013,23,"Quintana Roo","E00-E90",18
2013,23,"Quintana Roo","F00-F99",6
2013,23,"Quintana Roo","G00-G99",3
2013,23,"Quintana Roo","H00-H59",12
2013,23,"Quintana Roo","I00-I99",2
2013,23,"Quintana Roo","J00-J99",190
2013,23,"Quintana Roo","K00-K93",66
2013,23,"Quintana Roo","L00-L99",22
2013,23,"Quintana Roo","M00-M99",20
2013,23,"Quintana Roo","N00-N99",52
2013,23,"Quintana Roo","O00-O99",135
2013,23,"Quintana Roo","R00-R99",62
2013,23,"Quintana Roo","S00-T99",128
2013,23,"Quintana Roo","Z00-Z99",230
2013,24,"San Luis Potosí","A00-B99",2326
2013,24,"San Luis Potosí","C00-D48",822
2013,24,"San Luis Potosí","D50-D89",702
2013,24,"San Luis Potosí","E00-E90",4404
2013,24,"San Luis Potosí","F00-F99",1994
2013,24,"San Luis Potosí","G00-G99",2481
2013,24,"San Luis Potosí","H00-H59",3493
2013,24,"San Luis Potosí","I00-I99",2244
2013,24,"San Luis Potosí","J00-J99",23958
2013,24,"San Luis Potosí","K00-K93",13100
2013,24,"San Luis Potosí","L00-L99",2971
2013,24,"San Luis Potosí","M00-M99",5360
2013,24,"San Luis Potosí","N00-N99",9813
2013,24,"San Luis Potosí","O00-O99",8031
2013,24,"San Luis Potosí","P00-P96",922
2013,24,"San Luis Potosí","Q00-Q99",171
2013,24,"San Luis Potosí","R00-R99",5972
2013,24,"San Luis Potosí","S00-T99",24366
2013,24,"San Luis Potosí","Z00-Z99",18522
2013,25,"Sinaloa","A00-B99",113
2013,25,"Sinaloa","C00-D48",14
2013,25,"Sinaloa","D50-D89",55
2013,25,"Sinaloa","E00-E90",101
2013,25,"Sinaloa","F00-F99",60
2013,25,"Sinaloa","G00-G99",50
2013,25,"Sinaloa","H00-H59",92
2013,25,"Sinaloa","I00-I99",69
2013,25,"Sinaloa","J00-J99",779
2013,25,"Sinaloa","K00-K93",294
2013,25,"Sinaloa","L00-L99",82
2013,25,"Sinaloa","M00-M99",114
2013,25,"Sinaloa","N00-N99",164
2013,25,"Sinaloa","O00-O99",210
2013,25,"Sinaloa","P00-P96",11
2013,25,"Sinaloa","Q00-Q99",2
2013,25,"Sinaloa","R00-R99",497
2013,25,"Sinaloa","S00-T99",599
2013,25,"Sinaloa","Z00-Z99",788
2013,26,"Sonora","A00-B99",4725
2013,26,"Sonora","C00-D48",1789
2013,26,"Sonora","D50-D89",1041
2013,26,"Sonora","E00-E90",6202
2013,26,"Sonora","F00-F99",3868
2013,26,"Sonora","G00-G99",3975
2013,26,"Sonora","H00-H59",6714
2013,26,"Sonora","I00-I99",5801
2013,26,"Sonora","J00-J99",41229
2013,26,"Sonora","K00-K93",23972
2013,26,"Sonora","L00-L99",6266
2013,26,"Sonora","M00-M99",9136
2013,26,"Sonora","N00-N99",15864
2013,26,"Sonora","O00-O99",25043
2013,26,"Sonora","P00-P96",486
2013,26,"Sonora","Q00-Q99",215
2013,26,"Sonora","R00-R99",15949
2013,26,"Sonora","S00-T99",53847
2013,26,"Sonora","Z00-Z99",41805
2013,27,"Tabasco","A00-B99",110
2013,27,"Tabasco","C00-D48",28
2013,27,"Tabasco","D50-D89",31
2013,27,"Tabasco","E00-E90",171
2013,27,"Tabasco","F00-F99",71
2013,27,"Tabasco","G00-G99",33
2013,27,"Tabasco","H00-H59",54
2013,27,"Tabasco","I00-I99",50
2013,27,"Tabasco","J00-J99",709
2013,27,"Tabasco","K00-K93",381
2013,27,"Tabasco","L00-L99",92
2013,27,"Tabasco","M00-M99",86
2013,27,"Tabasco","N00-N99",206
2013,27,"Tabasco","O00-O99",782
2013,27,"Tabasco","P00-P96",13
2013,27,"Tabasco","Q00-Q99",3
2013,27,"Tabasco","R00-R99",213
2013,27,"Tabasco","S00-T99",437
2013,27,"Tabasco","Z00-Z99",673
2013,28,"Tamaulipas","A00-B99",4371
2013,28,"Tamaulipas","C00-D48",1088
2013,28,"Tamaulipas","D50-D89",1051
2013,28,"Tamaulipas","E00-E90",8174
2013,28,"Tamaulipas","F00-F99",2413
2013,28,"Tamaulipas","G00-G99",2750
2013,28,"Tamaulipas","H00-H59",4328
2013,28,"Tamaulipas","I00-I99",3037
2013,28,"Tamaulipas","J00-J99",31922
2013,28,"Tamaulipas","K00-K93",19541
2013,28,"Tamaulipas","L00-L99",3794
2013,28,"Tamaulipas","M00-M99",7441
2013,28,"Tamaulipas","N00-N99",11333
2013,28,"Tamaulipas","O00-O99",18526
2013,28,"Tamaulipas","P00-P96",771
2013,28,"Tamaulipas","Q00-Q99",131
2013,28,"Tamaulipas","R00-R99",12178
2013,28,"Tamaulipas","S00-T99",31386
2013,28,"Tamaulipas","Z00-Z99",25379
2013,29,"Tlaxcala","A00-B99",2385
2013,29,"Tlaxcala","C00-D48",1126
2013,29,"Tlaxcala","D50-D89",606
2013,29,"Tlaxcala","E00-E90",4325
2013,29,"Tlaxcala","F00-F99",1570
2013,29,"Tlaxcala","G00-G99",1515
2013,29,"Tlaxcala","H00-H59",2133
2013,29,"Tlaxcala","I00-I99",1622
2013,29,"Tlaxcala","J00-J99",17676
2013,29,"Tlaxcala","K00-K93",9166
2013,29,"Tlaxcala","L00-L99",1849
2013,29,"Tlaxcala","M00-M99",2926
2013,29,"Tlaxcala","N00-N99",8129
2013,29,"Tlaxcala","O00-O99",21108
2013,29,"Tlaxcala","P00-P96",723
2013,29,"Tlaxcala","Q00-Q99",471
2013,29,"Tlaxcala","R00-R99",6091
2013,29,"Tlaxcala","S00-T99",17214
2013,29,"Tlaxcala","Z00-Z99",24266
2013,30,"Veracruz de Ignacio de la Llave","A00-B99",10944
2013,30,"Veracruz de Ignacio de la Llave","C00-D48",2910
2013,30,"Veracruz de Ignacio de la Llave","D50-D89",2587
2013,30,"Veracruz de Ignacio de la Llave","E00-E90",16697
2013,30,"Veracruz de Ignacio de la Llave","F00-F99",8791
2013,30,"Veracruz de Ignacio de la Llave","G00-G99",5706
2013,30,"Veracruz de Ignacio de la Llave","H00-H59",7148
2013,30,"Veracruz de Ignacio de la Llave","I00-I99",7260
2013,30,"Veracruz de Ignacio de la Llave","J00-J99",49814
2013,30,"Veracruz de Ignacio de la Llave","K00-K93",38243
2013,30,"Veracruz de Ignacio de la Llave","L00-L99",8152
2013,30,"Veracruz de Ignacio de la Llave","M00-M99",10881
2013,30,"Veracruz de Ignacio de la Llave","N00-N99",25667
2013,30,"Veracruz de Ignacio de la Llave","O00-O99",48336
2013,30,"Veracruz de Ignacio de la Llave","P00-P96",2250
2013,30,"Veracruz de Ignacio de la Llave","Q00-Q99",619
2013,30,"Veracruz de Ignacio de la Llave","R00-R99",26513
2013,30,"Veracruz de Ignacio de la Llave","S00-T99",58519
2013,30,"Veracruz de Ignacio de la Llave","Z00-Z99",78087
2013,31,"Yucatán","A00-B99",898
2013,31,"Yucatán","C00-D48",184
2013,31,"Yucatán","D50-D89",251
2013,31,"Yucatán","E00-E90",1336
2013,31,"Yucatán","F00-F99",1962
2013,31,"Yucatán","G00-G99",566
2013,31,"Yucatán","H00-H59",646
2013,31,"Yucatán","I00-I99",503
2013,31,"Yucatán","J00-J99",6238
2013,31,"Yucatán","K00-K93",3196
2013,31,"Yucatán","L00-L99",737
2013,31,"Yucatán","M00-M99",1119
2013,31,"Yucatán","N00-N99",2484
2013,31,"Yucatán","O00-O99",3040
2013,31,"Yucatán","P00-P96",102
2013,31,"Yucatán","Q00-Q99",38
2013,31,"Yucatán","R00-R99",3185
2013,31,"Yucatán","S00-T99",7622
2013,31,"Yucatán","Z00-Z99",1205
2013,32,"Zacatecas","A00-B99",6212
2013,32,"Zacatecas","C00-D48",971
2013,32,"Zacatecas","D50-D89",984
2013,32,"Zacatecas","E00-E90",4099
2013,32,"Zacatecas","F00-F99",3236
2013,32,"Zacatecas","G00-G99",3512
2013,32,"Zacatecas","H00-H59",6098
2013,32,"Zacatecas","I00-I99",2909
2013,32,"Zacatecas","J00-J99",44100
2013,32,"Zacatecas","K00-K93",22457
2013,32,"Zacatecas","L00-L99",4826
2013,32,"Zacatecas","M00-M99",10751
2013,32,"Zacatecas","N00-N99",15821
2013,32,"Zacatecas","O00-O99",7637
2013,32,"Zacatecas","P00-P96",303
2013,32,"Zacatecas","Q00-Q99",352
2013,32,"Zacatecas","R00-R99",14673
2013,32,"Zacatecas","S00-T99",31496
2013,32,"Zacatecas","Z00-Z99",46344
2014,1,"Aguascalientes","A00-B99",1571
2014,1,"Aguascalientes","C00-D48",739
2014,1,"Aguascalientes","D50-D89",551
2014,1,"Aguascalientes","E00-E90",2724
2014,1,"Aguascalientes","F00-F99",8033
2014,1,"Aguascalientes","G00-G99",2097
2014,1,"Aguascalientes","H00-H59",2286
2014,1,"Aguascalientes","I00-I99",2165
2014,1,"Aguascalientes","J00-J99",22000
2014,1,"Aguascalientes","K00-K93",13582
2014,1,"Aguascalientes","L00-L99",2136
2014,1,"Aguascalientes","M00-M99",4586
2014,1,"Aguascalientes","N00-N99",9806
2014,1,"Aguascalientes","O00-O99",31034
2014,1,"Aguascalientes","P00-P96",273
2014,1,"Aguascalientes","Q00-Q99",490
2014,1,"Aguascalientes","R00-R99",5642
2014,1,"Aguascalientes","S00-T99",32090
2014,1,"Aguascalientes","Z00-Z99",12352
2014,2,"Baja California","A00-B99",3837
2014,2,"Baja California","C00-D48",1540
2014,2,"Baja California","D50-D89",1061
2014,2,"Baja California","E00-E90",5998
2014,2,"Baja California","F00-F99",2372
2014,2,"Baja California","G00-G99",2311
2014,2,"Baja California","H00-H59",3647
2014,2,"Baja California","I00-I99",4070
2014,2,"Baja California","J00-J99",26409
2014,2,"Baja California","K00-K93",20048
2014,2,"Baja California","L00-L99",4917
2014,2,"Baja California","M00-M99",6911
2014,2,"Baja California","N00-N99",10892
2014,2,"Baja California","O00-O99",9420
2014,2,"Baja California","P00-P96",261
2014,2,"Baja California","Q00-Q99",178
2014,2,"Baja California","R00-R99",10379
2014,2,"Baja California","S00-T99",22021
2014,2,"Baja California","Z00-Z99",50736
2014,3,"Baja California Sur","A00-B99",1522
2014,3,"Baja California Sur","C00-D48",301
2014,3,"Baja California Sur","D50-D89",228
2014,3,"Baja California Sur","E00-E90",1960
2014,3,"Baja California Sur","F00-F99",1295
2014,3,"Baja California Sur","G00-G99",1478
2014,3,"Baja California Sur","H00-H59",2689
