"state_id","state","year","ciertas_afecciones_originadas_en_el_periodo_perinatal_p00_p96","ciertas_enfermedades_infecciosas_y_parasitarias_a00_b99","embarazo_parto_y_puerperio_o00_o99","enfermedades_de_la_piel_y_del_tejido_subcutaneo_l00_l99","enfermedades_de_la_sangre_y_de_los_organos_hematopoyeticos_y_ciertos_trastornos_que_afectan_el_mecanismo_de_la_inmunidad_d50_d89","enfermedades_del_ojo_y_sus_anexos_h00_h59","enfermedades_del_sistema_circulatorio_i00_i99","enfermedades_del_sistema_digestivo_k00_k93","enfermedades_del_sistema_genitourinario_n00_n99","enfermedades_del_sistema_nervioso_g00_g99","enfermedades_del_sistema_osteomuscular_y_del_tejido_conjuntivo_m00_m99","enfermedades_del_sistema_respiratorio_j00_j99","enfermedades_endocrinas_nutricionales_y_metabolicas_e00_e90","malformaciones_congenitas_deformidades_y_anomalias_cromosomicas_q00_q99","sintomas_signos_y_hallazgos_anormales_clinicos_y_de_laboratorio_no_clasificados_en_otra_parte_r00_r99","trastornos_mentales_y_del_comportamiento_f00_f99","tumores_neoplasias_c00_d48"
16,"Michoacán de Ocampo",2012,19.48772584010299,118.41345940427043,785.834776046522,113.39725662538288,27.278377058640743,78.79433568606561,88.98211035646113,603.9197407555378,374.3063878900874,96.24006747458606,167.84303280507834,814.888800106539,222.26661339725663,14.33834953611222,360.7892750921117,101.52261730368004,51.18302481466685
17,"Morelos",2012,34.82226875988993,187.28441911326848,983.7695834770764,228.90917758439272,51.07266084783856,0,125.57611958992864,924.8146726463791,663.8366149947389,138.26330278151644,261.30198573312754,1994.1012696361154,391.0351823688105,27.209958844937248,783.4740530907328,115.15643296875228,58.90092281711615
18,"Nayarit",2012,16.90838911487225,159.66098679824682,302.3255199549814,173.75131106064035,34.34516538958426,0,118.53485285738567,676.8639517547298,450.2739247101136,118.0064656975459,243.85067426604823,1167.4714296659447,243.49841615948836,6.164516864797173,385.19423952318346,117.21388495778628,40.157424147821594
19,"Nuevo León",2012,6.742272459507663,85.7755568791141,360.74213068846143,82.72014639897469,8.331085909180164,103.45619885752092,33.2836048303188,280.3644656575936,175.6861026080169,44.873795251647685,152.64830758776566,454.29879959033053,84.41080686465183,3.3405821249524377,263.05047293680354,59.60087376591971,11.956839678945615
20,"Oaxaca",2012,33.075777166093914,138.75008217980073,777.5101023820166,100.47595482735616,45.460082021811665,0,85.18668957338363,415.2309621891374,356.9278973539888,66.8395712686166,145.6812157616016,743.3895587569012,198.65851986661647,8.638434868494482,280.3286784315864,56.8505846360212,48.390524528823065
21,"Puebla",2012,19.344416403137636,134.4337568015995,852.0817937573846,85.64210378478144,26.565448553623945,0,85.19492977546233,422.44694280379423,275.12794973366647,48.97383502061473,120.42230450960082,737.1746353627194,175.3584596544703,6.9229161442735725,199.88678216564054,59.590077241857216,45.429566946752175
22,"Querétaro",2012,56.14003105310205,65.25501764474961,2016.846152491654,97.98610586021132,28.43254340235519,0,87.36921806880365,516.8611715036517,410.7958729826619,77.01127876011323,128.5938165173915,739.8676048197563,209.1267946424595,16.46912350081776,288.31324065739767,99.17726888071071,85.76373747595663
23,"Quintana Roo",2012,8.958974296987154,175.19771958552656,559.082657914365,119.80850547955043,17.989051564585317,0,41.31082592499632,471.69710703343475,380.11648088645495,61.29076066668989,167.7319076713706,1029.7843233592457,188.8494899428403,4.906104972159632,264.43194770234305,87.74106573398531,23.321774360411002
24,"San Luis Potosí",2012,25.515647358832073,86.69351529521306,266.75788634942705,84.41799703660377,19.099431941114066,0,68.78779785041863,391.31453332477844,281.75392470944246,69.45926225459841,145.7450792850247,645.2772924167795,127.1305938580405,4.028786425078748,143.54416818243539,53.418723710303404,24.806879376642293
25,"Sinaloa",2012,13.789933348655481,244.34794179196555,636.4106082259199,169.90303845110364,27.856356589013327,198.1395686412077,116.95522419010064,712.7563795722356,451.8881667510537,103.5800256789987,321.5577440498511,1458.2422500747386,204.42971367743652,6.670318637319569,752.9510975784669,98.46496268250493,35.252461192051605
26,"Sonora",2012,20.22000083046432,171.94222134762694,887.2969650139826,228.1971522295259,36.90150151559739,231.55511665315657,207.5077585226401,865.9215355646345,590.062952806157,140.60122006040726,336.5546923942106,1678.5850332275995,226.71675931158117,8.088000332185727,564.2102374586348,144.89797023688092,65.6427884103288
27,"Tabasco",2012,36.38135399702499,331.5175626040965,2721.892931309337,308.682457435751,107.20888358697789,0,134.55940503154986,1146.2706746935,919.553773662394,138.64478166242145,330.70048727792215,2266.523950843028,562.8358878404999,27.39352540910747,1049.6837703467884,312.07977063405474,110.60619678528163
28,"Tamaulipas",2012,20.794865290567685,129.63607510928364,671.098971760278,110.31602295989097,28.994826355500756,0,91.17294838743932,532.4075439641797,331.30202403355497,87.27944169473727,211.07525676496786,964.9702382708111,213.87740173320037,4.4244394235250395,302.0417313126427,67.3694642888746,32.71135547126179
29,"Tlaxcala",2012,65.95791055749481,206.49461763930864,1569.082575074904,169.2458839335964,47.740189269111525,0,153.9560107094176,770.6746737889282,660.2297384781045,124.5148718415839,252.68955376342336,1415.6958681557485,340.7689830282407,42.535126043859165,481.7123356745274,134.68101095340492,94.74841652217194
30,"Veracruz de Ignacio de la Llave",2012,26.01403526321868,142.28546243969174,545.4401731856121,110.8172767879528,34.77335051851502,94.58049729033033,84.6901370235897,490.0441019584295,346.72813184164414,71.97216422823836,151.9496137041435,721.9962994720659,207.57189393361494,8.520539086213654,403.5568600833228,101.4296031929652,34.15755934561757
31,"Yucatán",2012,6.465577412799198,51.82258259652691,169.47649885064564,38.69550118266187,10.531054119332028,0,28.16444706332984,153.75339014224758,129.45849319718394,27.625648945596573,58.87593977412603,310.4456791084948,60.05149930372589,2.3511190591997084,123.92356707865129,110.20870589998634,9.698366119198798
32,"Zacatecas",2012,19.056773681755757,323.1253625631942,542.3105595197952,275.5157279752146,60.981675781618414,0,178.29388258185045,1205.2278867136174,885.9138788867742,205.16716343476705,586.8840301652577,2286.0376510168567,243.86210389365417,16.602002834614336,625.8373675554229,201.8080033281525,63.8240420256769
1,"Aguascalientes",2013,18.46343535685283,118.60410169910547,2802.8433690449556,172.03853538016685,37.94392435624416,0,163.19799217963984,1085.0397667974232,748.4732460127585,158.42566354926686,376.77925711272553,1766.7786468805398,230.08882790044137,39.821561850161395,456.50061570862823,513.4556196907845,56.25088992193722
2,"Baja California",2013,12.512276912480266,119.53476196000567,432.0683583346038,148.47699472115542,29.640733656749372,0,145.92594797200894,637.6098392658331,375.09498093699943,79.23429724432286,228.3186840486084,915.6131957144844,208.97324620091436,9.262729267734178,424.26337006638187,85.39932688809347,55.637114814718075
3,"Baja California Sur",2013,30.330249757941278,246.8707348086278,384.23176977007336,301.55267547799303,31.05934230019948,0,116.50898825286097,1161.736056834222,699.783022059424,213.47829637320203,563.1510796402366,2086.0795819091727,301.55267547799303,11.082206642324696,852.0175448829369,178.77349136171156,54.82775917781692
4,"Campeche",2013,22.73984597996857,306.931353948531,1714.4259999027051,246.7442989169724,32.695599443835405,0,96.38979490016528,1001.3451580532429,653.0069203799931,104.08287712224421,283.62584015811547,1688.065879935876,326.8428608762647,3.84654111103946,670.42948894176,165.74066846096494,50.91010294022815
5,"Coahuila de Zaragoza",2013,19.97997204860171,66.72556703023591,965.17316090012,62.475967486450976,19.842888192350582,0,55.99875527858524,265.70278437874623,256.31254022554407,38.10931203781321,85.64313919289137,497.7514820478409,165.83719509980048,11.652127781345765,177.31796806083233,53.42843297387661,45.374756419122924
6,"Colima",2013,27.322090053608814,140.7806640130686,258.4094517175528,187.37201757816996,27.60969100154154,0,87.1430872236155,785.4381888042702,427.51880910199475,102.52973793801624,248.4872190138739,1040.3964291466305,363.38379771299725,10.066033177645354,586.9935347306904,118.06018912638336,43.283942663875024
7,"Chiapas",2013,24.734460268348425,218.8678127291446,783.9401040133757,103.12847066968601,31.55641542510331,0,61.55352681437694,578.6577276963973,370.0423390028329,53.912937038811464,128.64258295594925,755.7361922653062,203.64510707935727,8.576172197063284,251.41828447708932,60.40354008795255,54.517167352695466
8,"Chihuahua",2013,2.863797777692924,41.97429095736199,393.6037357399716,35.1517138987406,6.850653507422289,0,35.01133165473605,134.85118359077566,110.87389631479762,28.694130674531067,72.46531435515136,190.7233167045886,39.02626383326633,1.3757459912446404,58.146325466686726,17.716239193374854,18.951602940614944
9,"Ciudad de México",2013,24.564385130255825,122.59008201634188,1446.4061973349244,145.13411547071598,21.99202479976162,132.78016178048844,145.36595910565325,649.6369052672555,570.0041367528577,99.04139281057304,309.7872569685297,1075.8317473204672,272.2065077625113,11.779864689430546,365.4186891803764,143.21312535266452,50.69647483961113
10,"Durango",2013,12.80567787605719,144.32345065718508,1230.3833743076568,184.18256512725497,25.149889882706916,0,110.00192662000477,847.0782865310804,529.4167186777157,218.33103946340748,340.61949485638604,1934.4072413224226,227.8487730199365,6.114422769648928,29.764548576781575,146.6307800042224,23.53475933978078
11,"Guanajuato",2013,43.1694916221611,140.8370073234206,845.6446808389202,199.50323952789597,38.96669255798436,167.22989362767456,129.4738839276835,953.2570914451246,670.0783709604917,126.60283600729937,319.4646152856321,2004.3719487549079,349.4030728168664,9.650871925146593,557.0005920239176,163.3211175432962,65.70548825023639
12,"Guerrero",2013,27.35111023093246,139.9332735051441,743.2181872399126,85.0040728753876,43.920662487016024,0,84.57848506059094,478.5593114783587,315.27545320137085,56.26270911611936,114.96545503707296,672.6273550256388,238.83988166388949,7.405227977462005,363.33850375240775,61.02929264184204,37.3949826601338
13,"Hidalgo",2013,21.29547471162378,82.23602484472049,770.6122448979592,65.23513753327418,39.14818101153505,0,110.02661934338953,577.9946761313221,328.3762200532387,79.32564330079857,168.76663708961846,664.276841171251,249.547471162378,7.559893522626442,318.7577639751553,66.90328305235137,58.5625554569654
14,"Jalisco",2013,22.448750916764535,119.2549690535285,1040.7601134195802,116.55340017529322,21.95989559594101,0,97.01205195605809,584.6838283186426,397.4265112158205,79.83779265870527,223.84427848235123,1158.9473195355206,142.11538760888126,7.860278974294058,837.1904661376994,141.09908312611657,30.42481141441153
15,"Estado de México",2013,35.589833991852316,88.36655820300462,1004.29809451268,100.24022982040199,19.725012250960027,78.5508233680343,79.37399808100514,529.5944405274354,433.3328884863925,79.06218947760709,174.76248603253362,966.2387363819151,211.9674885899878,8.038425795601478,290.1753224942843,73.83627728465594,35.7831553259591
16,"Michoacán de Ocampo",2013,21.188524734144398,123.63998215333379,729.0828640386162,114.7473888711281,30.2567741799492,0,91.45099017379421,631.0008536889551,374.8722101409816,106.64524832511847,174.14112918808206,843.5228546234458,249.60740847435594,16.797120644166284,353.727599447737,104.20801905518063,54.91450814517631
17,"Morelos",2013,39.91474211085122,193.1341321603721,857.2622212287887,246.83276521350396,59.18025763635541,0,139.22262048264906,959.0182037833853,798.9866977469458,150.5584072421308,260.88275443652356,2305.3158453543233,419.05157250779,28.47251603907387,887.757084201479,118.89271183418883,67.42930433926466
18,"Nayarit",2013,19.290173516408323,221.10171976654564,342.72496624219633,183.29989991600556,36.24476548598694,197.39989221723678,135.03121461485827,666.2462619882373,446.00957242422123,112.71343538959663,239.0943479791597,1162.5140891794238,253.3673463208968,7.958277863271596,615.8150011807662,107.60975719467245,46.19261281507644
19,"Nuevo León",2013,6.92675051162137,94.29962367982523,625.90277317547,95.37756179978936,9.162474019695127,122.06651117741983,34.71359982625235,318.1115162916374,195.30641788387172,51.32183160051454,167.37983584998616,563.6618276560595,83.9594024549841,5.429614233893409,318.6504853516194,49.10606990947715,13.454264682515285
20,"Oaxaca",2013,40.27238686150013,138.83109523459424,823.2342870107404,105.55710935216283,39.9944720211761,107.78042807475505,98.30605851825409,454.0370541330106,376.7261985519626,77.28559059556392,148.10334490722317,797.4640018170578,237.38980360768835,11.722953264577203,315.7112586080964,59.29692093095408,50.60576592445719
21,"Puebla",2013,17.698125861619285,143.4152839903701,826.3701094832539,98.08324230973126,31.049343616875937,0,94.19390347772259,434.592760077473,308.270956836183,55.41490747622437,132.54801372446354,889.0571000697466,191.21493140056072,6.504020399745592,244.11320786783833,58.34008248013006,48.37160900313304
22,"Querétaro",2013,0.5057150861890222,0.8597156465213376,29.533761033438893,0.960858663759142,0.3034290517134133,0,1.7194312930426752,8.040869870405452,4.602007284320102,1.3654307327103596,1.8205743102804797,14.210593921911522,3.084862025753035,0.10114301723780443,5.765151982554853,1.6688597844237731,0.8597156465213376
23,"Quintana Roo",2013,0,2.6973211451304016,9.336880886989851,1.521565774176124,0.2766483225774771,0,0.13832416128873856,4.564697322528372,3.5964281935072018,0.2074862419331078,1.3832416128873855,13.140795322430163,1.244917451598647,0,4.288048999950894,0.4149724838662156,0.2074862419331078
24,"San Luis Potosí",2013,34.050448583268675,85.90167397471033,296.5934409677123,109.72221555411195,25.925612695720833,0,82.87332605298796,483.79704603125776,362.40461165684974,91.62599016820995,197.95054707843826,884.7946281539598,162.64444203982129,6.315213348957639,220.5523632747077,73.64055799895633,30.35734136165602
25,"Sinaloa",2013,0.37473789639178506,3.8495802083883377,7.1540871129340795,2.793500682193307,1.8736894819589254,0,2.3506286228211972,10.01572195810771,5.587001364386614,1.703354074508114,3.8836472898784997,26.538256480836413,3.44077523050639,0.06813416298032456,16.931339500610655,2.044024889409737,0.4769391408622719
26,"Sonora",2013,17.300723960541536,168.20148294970934,891.4856587321844,223.05830521965692,37.05772354511057,0,206.50514340555853,853.3599892635837,564.7298043416273,141.5028348624539,325.22513190022113,1467.678082652607,220.7800205828778,7.653612451679897,567.7556511248496,137.6938277353388,63.68517523746667
27,"Tabasco",2013,0.5508976453363336,4.661441614384361,33.138612204077916,3.898660259303284,1.3136790004174108,0,2.118837097447437,16.14553868254947,8.72960884148344,1.3984324843153084,3.6443998076095916,30.04511004180466,7.246422873270234,0.12713022584684622,9.026246035126082,3.0087486783753605,1.1865487745705647
28,"Tamaulipas",2013,22.49984679092652,127.55749717657564,540.6383419568155,110.71909043420911,30.67099737647701,0,88.62780117256011,570.2587628294359,330.72731995015596,80.25237182237086,217.1483268110042,931.5695321140809,238.53923173674886,3.822931166811121,355.3866851101208,70.41780843904759,31.750756560996177
29,"Tlaxcala",2013,57.75802980410202,190.52960039112492,1686.246878430132,147.71036944368552,48.41129469057514,0,129.57610559094533,732.2408038511744,649.3983738278636,121.02823672643784,233.748264463074,1412.0759817666767,345.50965270088693,37.626600328813346,486.58943227771147,125.4220010960445,89.9523396395835
30,"Veracruz de Ignacio de la Llave",2013,27.93162933014739,135.8594450618369,600.0458823564463,101.19939657749401,32.115166700929464,88.73568286750825,90.12605730527557,474.7508002101452,318.63161334084134,70.83461198125379,135.07735944059277,618.3938593119832,207.27751774465378,7.684301580160549,329.13390596897676,109.13197930725586,36.124907266990625
31,"Yucatán",2013,4.923903960701454,43.349664281469664,146.75164745620017,35.57761979448011,12.116665628784949,0,24.28160482581207,154.28232410197887,119.91154351355304,27.32283962506885,54.01812286298948,301.1305186946634,64.49348717154061,1.8343955932025022,153.75131485131502,94.71274089113972,8.882336556559485
32,"Zacatecas",2013,19.340297968247445,396.5080230321885,487.4648699125602,308.04052143485865,62.80809637213031,389.2314752817588,185.67962636842182,1433.4160774684253,1009.8444031539367,224.1687342062212,686.2295163585092,2814.875050824133,261.6365721843111,22.46793691360759,936.5682907197846,206.55182912623343,61.97831461111639
1,"Aguascalientes",2014,20.915164873555188,120.35796342987253,2377.5869109374053,163.6439273623219,42.21339137483117,0,165.86568480310248,1040.5486055407566,751.2604642860152,160.65604666609974,351.3441249455095,1685.4711619714801,208.6919747822869,37.54003951663752,432.24674072014056,615.4268110962228,56.616508577132905
2,"Baja California",2014,7.84674967184953,115.35623942868446,283.20452838629336,147.82554841564806,31.898089662192916,0,122.361192200872,602.7265801580053,327.4589939685252,69.47830839710446,207.77351334157896,793.9647972562232,180.32492157759955,5.351423147851404,312.0360721997175,71.31222307136814,46.29882948141102
3,"Baja California Sur",2014,31.724669700664226,216.52442728435406,309.42222690109725,276.55945245780833,32.435985164804684,0,84.2197509542297,1119.1837512785894,699.9344167142062,210.26485119991804,514.8501329448603,1669.1728681519883,278.83566194305774,7.397680827060717,945.9073042139751,184.23070521237744,42.8211909412553
4,"Campeche",2014,28.75895663837777,618.2620485038125,2004.4659661621452,295.1401804818846,47.52445344102582,0,104.82028983254293,1017.4452497199055,806.3611703007699,116.92348007803781,361.65220761079695,1811.4811528899418,403.95785424871946,9.66034450787207,886.3088489866076,193.2068901574414,63.069835407716504
5,"Coahuila de Zaragoza",2014,23.34345108094367,60.19975372828021,909.1108712579958,68.138554023536,16.823500200159113,0,48.2746622209385,339.91578115261245,223.0633972322302,39.89669424977493,97.59657043827245,482.47636517805716,153.1681725050631,8.344185842247592,173.16719282332454,60.84161417768386,43.61272843053296
6,"Colima",2014,39.36574587506244,173.54791192231826,494.8231927736343,253.83145816930937,34.286294794409216,0,118.66162107859323,1140.3367676066473,664.5615163854626,162.2602428542,389.2834869867285,1780.9119872223587,434.7163549859045,19.612325005855478,996.560082851491,227.7287234492859,68.8547813155214
7,"Chiapas",2014,23.11985046992485,356.75825600857524,1014.2278065717073,104.14467854596636,35.01498480449264,94.29910842041427,52.886418514881946,587.0756396460039,377.4646009613414,54.97429233528112,146.76412121007803,964.2912281333528,216.21944664831128,7.968399167762003,280.56043896685105,57.177094989830714,56.77484407030427
8,"Chihuahua",2014,4.623512398811925,56.429133252969635,393.8898333975797,57.2925602672056,11.475223544039233,0,41.917988916939436,185.69251302939216,159.53903024334159,38.102198563703084,100.71458333797541,393.7505709759288,50.07876682568579,2.9245108546701934,92.97159269418195,26.571270051003467,20.304461076710197
9,"Ciudad de México",2014,27.951819141467542,129.38613479419934,1568.3806550017202,156.51032407557608,24.906141256333303,131.67039320805003,143.00340475889377,674.341774937205,591.9208759369598,115.59230379268556,388.66601736345376,1112.908355331735,290.75188738230827,12.944131011820541,275.523497956637,193.5329664836391,53.55316948027714
10,"Durango",2014,12.911225371979796,220.17336306138236,1240.7858215407016,223.64289939482182,29.576375301451517,212.5517586567775,125.69959503116895,916.5263684761342,571.5634527005506,202.71192610456387,367.48646312053506,2022.2846612367475,256.34754516084996,4.436456295217727,68.19629612776994,148.79191882422532,33.671565727806346
11,"Guanajuato",2014,42.42078792729982,146.1938140078051,975.3025660565072,229.53316477685044,52.64616095283405,0,140.5946114161937,1057.4981772717783,755.4485106377167,141.85784614722797,385.303663705064,2382.0680757196556,402.18662517794115,14.100430916679938,631.463728860663,179.3110488484335,88.27279451592248
12,"Guerrero",2014,23.2841981381088,195.19872514088067,775.9803928469366,110.08611211608876,49.63729300784257,86.8582240097529,86.97084407329878,631.1228361110602,374.9403465600906,63.12354561746062,133.20138015887875,794.6190133637783,273.8075294958985,9.375620290193748,401.0682013027326,77.14474352892154,38.262666589709625
13,"Hidalgo",2014,17.73199092485798,92.682003847877,792.9732351860058,82.32959888977452,45.71146378459443,0,129.50998499950512,627.96429399571,361.704635394243,106.98650934741728,214.77742853955195,731.1386001659882,281.7532916975461,10.142558911654465,346.31592532138797,68.5497085063543,69.45904137429575
14,"Jalisco",2014,20.480704495578163,107.32041617503023,789.8919846120285,123.12562485524067,25.575470316128314,129.5036109946825,90.56232111940517,553.7159201775977,403.93488711409213,88.2372783633935,226.88859856205636,1137.8987940651186,144.1653560243954,7.928014643449611,748.1809716722126,158.72545984073076,32.5760088875077
15,"Estado de México",2014,35.62881848892574,127.30117146742788,971.8315692995906,109.8591138413067,20.199305973510842,81.83734659651849,74.02103989744514,531.9581393078802,470.4247264123405,84.53304922186821,197.0017016776687,1107.1029117711919,222.518558035431,8.333290764208922,295.3763837863211,75.44890064877193,37.22285268976039
16,"Michoacán de Ocampo",2014,23.428462017094954,109.62259964214002,684.4892497480571,116.75111127628394,31.947902750584028,0,92.17078609879378,653.4324109517411,393.50253551161524,114.55605129137987,174.10520335709433,817.0187129950376,256.9958843711946,17.299680673105364,352.94825895883304,117.49004236031105,63.26554075302729
17,"Morelos",2014,53.69306461957703,224.74457742036054,2053.6153855036073,284.3685475160003,70.64600682106615,0,137.46054373281746,1133.90514960053,935.0886014295057,181.7586341911977,337.2218379088782,2351.787721870975,497.25131398423537,28.07995070525289,798.6252895908934,153.67868348594482,76.20951107294803
18,"Nayarit",2014,13.60392677346316,201.08304262025231,352.0866298056934,191.7303429634964,37.83592133869441,0,161.88672860421158,698.4766152749992,511.2525730552124,124.56095451952206,247.9315654463661,1181.075917563605,291.9742783754531,4.676349828377961,515.8438983412561,121.7551446224953,67.2544129863085
19,"Nuevo León",2014,7.3794006282473275,76.08416509813624,479.54359679424743,76.41692321665137,8.98446919990855,0,30.672468924306532,258.22029996774205,154.10615688644884,39.65693812421509,124.94088649894614,455.8199003448157,66.08184753571082,4.5215956104114925,246.90652393822756,47.427818891891974,10.15890961819725
20,"Oaxaca",2014,39.297487241474286,148.1926288640545,878.0031062057199,104.60951004203679,44.460294876514915,111.30111022920109,88.89552758004419,472.82295554697316,385.25572313516756,81.27662699241142,154.3579234185205,878.0281683787053,224.03076431858332,10.701547864865766,338.33933530606055,63.63285721052501,53.73329888119954
21,"Puebla",2014,27.16672804992096,192.2320257974217,887.032388257069,123.71831200406405,44.879950970831416,0,106.31160204808738,531.2998940594399,405.04881702934415,78.22533510336504,183.8109853923987,1168.2499674531628,268.29563788493795,9.130859902764408,260.69734280684247,78.24146736467735,55.93054996976007
22,"Querétaro",2014,57.16911583045923,144.87454417883012,1941.7734778784675,116.36410352699352,43.18565880364854,0,90.86776491980513,594.963979009991,415.1554980185985,72.3878605804864,140.62515441096542,914.1623266891324,289.0079157237304,12.056408178592958,423.061339447184,104.11004931268592,86.51955213408307
23,"Quintana Roo",2014,18.17557606478583,161.15677444110105,672.0250957583592,129.1139070083675,25.243855645535874,0,39.716999548976446,431.90554085802177,399.18950394140734,66.57646195582662,177.64942679618449,953.2753061238228,173.07187430579395,2.827311832300018,403.8343733801859,77.34717369792193,24.70532005843111
24,"San Luis Potosí",2014,38.407303971863904,112.9174736772799,437.29458950822186,135.74238575198757,26.95826954977495,0,78.78984071942368,549.1147116434486,403.3132700893062,113.02720883148521,253.37847106009647,1108.1055871653764,204.10738682190535,7.169363408081263,265.9248570242387,88.48311267422743,36.32233604196272
